id;text;polarity
1358;used tablets for 2 1/2 years, did not realise that the cramps after 1 year could be a side effect so i kept on taking the tablets, still didn't realize it when i got these enormous swollen legs. By the way Ezetrol gives me dizzyness (vertigo) so I chucked him away too.;negative
3884;Not much to tell. I was just starting treatment with Klonopin and Abilify with the goal of stopping Klonopin in 30 days and then seeing how Abilify was working.;negative
3116;28 day pack, 1 pill a day for prevention of pregnancy. Prescribed 28 pills to take once a day for a year supply through my doctor till the next annual exam.;positive
2987;I'm not sure what this means other than I was started on 40mg once per day and then increased to 80mg where I have remained for 5 years.;positive
3509;1mL Minoxidil was applied twice daily to the scalp until the entire dose and been absorbed. treatment was coupled with Low Light Laser Therapy - 650nm 5W lasers that served to biostimulate the scalp and help in the halting of the effects of DHT.;positive
2150;I have taken this medicine once daily, in the morning for at least 5 years. It has been very helpful and does not make me sleepy. It does not, however, last the 24 hours claimed, which is why I also take benadryl at night to manage allergy symptoms at night.;positive
3356;As previously stated, because my cholesterol levels were high, the doctor said I should take Lipitor for one month and then we would retest the cholesterol levels to see if the medicine was effective in lowering the levels. But, because I was unable to take the Lipitor for the entire month, the second cholesterol test was never taken. After taking the Lipitor for about 10 days, I stopped taking it. A few days later, I did try to take just half a pill. But within days, the side effects started to return.;negative
1086;effexor was for the depressioin part of a treatment plan to maintain stability in bipolar;negative
1531;I saw the primary care physician for neck and hip pain, she prescribed skelaxin and physical therapy. The physical therapy was the treament that worked, along with simple ibuprofen. Skelaxin did not help with muscle relaxation, and I did not refill the prescription--at over $100 for a 30 day supply!;negative
672;Part of my treatment plan was to undergo an endoscopy to find out what the problem was initially. The doctor who performed the endoscopy prescribed the Zantac. In the first 24 hour period I felt no differently, but the second day I started to feel alot better. At the end of the two weeks period of taking 2x tabs per day I felt completely back to normal. I ceased taking the Zantac after my follow up visit with the doctor but was advised to keep some handy for future use.;positive
2765;The use of parlodel to regulate ovulation and prolactin levels for about two years with regular blood tests to check levels of prolactin. After 2 years and a stable level of prolactin, the medicine dose was reduced to half and then completely stopped without increasing the levels of prolactin.;positive
861;It's long lasting nature often means that if I am experiencing anxiety only one dose is enough to last through the night into the next day... and often it seems as though the body remembers and stores this relaxation so another dose is not necessary. I only take when needed which can mean I go months without a dose... this is important as for me personally if I see valium and other benzodiazepine drugs as a long term / life treatment its vital not to become addicted and dependant as this not only means needing a drug to function (shackled by a drug rather than using its benefits when really needed.) But if your body has constant daily dosing for months or years your brain stopped producing natural relaxation chemicals meaning that you need more and more of the drug to get the same benefit and also because of this after years of high dosage extreme withdrawal symptoms can occur while the brain starts to produce these chemicals again.;positive
